X,Y,I
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.0001,0.324,0.05
0.000159,0.323996,0.05
0.000188,0.323996,0.05
0.000197,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000199,0.323996,0.05
0.000268,0.323987,0.05
0.000329,0.323982,0.05
0.00037,0.32398,0.05
0.000388,0.323979,0.05
0.000393,0.323979,0.05
0.000397,0.323979,0.05
0.000398,0.323979,0.05
0.000398,0.323979,0.05
0.000398,0.323979,0.05
0.000398,0.323979,0.05
0.000398,0.323979,0.05
0.000398,0.323979,0.05
0.000398,0.323979,0.05
0.000398,0.323979,0.05
0.000398,0.323979,0.05
0.000398,0.323979,0.05
0.000398,0.323979,0.05
0.000397,0.323979,0.05
0.000397,0.323979,0.05
0.000397,0.323979,0.05
0.000483,0.323961,0.05
0.000579,0.323943,0.05
0.000677,0.323925,0.05
0.000732,0.323911,0.05
0.000759,0.323907,0.05
0.000778,0.323903,0.05
0.000786,0.323901,0.05
0.000788,0.3239,0.05
0.000789,0.3239,0.05
0.000788,0.3239,0.05
0.000788,0.3239,0.05
0.000788,0.3239,0.05
0.000788,0.3239,0.05
0.000786,0.3239,0.05
0.000785,0.3239,0.05
0.000785,0.3239,0.05
0.000784,0.3239,0.05
0.000784,0.3239,0.05
0.000784,0.3239,0.05
0.000783,0.3239,0.05
0.000878,0.323866,0.05
0.001029,0.323802,0.05
0.001212,0.323741,0.05
0.001325,0.323693,0.05
0.001415,0.323659,0.05
0.00147,0.32364,0.05
0.0015,0.32363,0.05
0.00151,0.323626,0.05
0.001517,0.323622,0.05
0.001521,0.32362,0.05
0.001522,0.32362,0.05
0.001523,0.32362,0.05
0.001523,0.32362,0.05
0.001524,0.323619,0.05
0.001524,0.323619,0.05
0.001524,0.323619,0.05
0.001524,0.323619,0.05
0.001524,0.323619,0.05
0.001524,0.323619,0.05
0.001525,0.323619,0.05
0.001615,0.323579,0.05
0.001811,0.323491,0.05
0.002071,0.323384,0.05
0.002291,0.323294,0.05
0.002452,0.323227,0.049999
0.002588,0.32317,0.049999
0.002657,0.323139,0.049999
0.002701,0.323121,0.049999
0.00272,0.32311,0.049998
0.002733,0.323103,0.049998
0.002742,0.3231,0.049998
0.002748,0.323098,0.049998
0.00275,0.323096,0.049997
0.002752,0.323095,0.049997
0.00275,0.323094,0.049997
0.002749,0.323094,0.049997
0.002748,0.323094,0.049997
0.00275,0.323094,0.049997
0.002748,0.323094,0.049997
0.002751,0.323094,0.049997
0.002821,0.323069,0.049997
0.003027,0.322987,0.049997
0.003349,0.322846,0.049997
0.003644,0.322741,0.049997
0.003895,0.322627,0.049996
0.004102,0.322524,0.049996
0.004253,0.322457,0.049994
0.004341,0.322423,0.049994
0.004396,0.322394,0.049994
0.00444,0.322379,0.049994
0.004458,0.322372,0.049994
0.004469,0.322367,0.049994
0.004481,0.322366,0.049993
0.004486,0.322365,0.049993
0.00449,0.322363,0.049993
0.004496,0.322363,0.049992
0.004497,0.322363,0.049992
0.004496,0.322363,0.049992
0.004495,0.322363,0.049992
0.004497,0.322363,0.049992
0.004547,0.322342,0.049992
0.004762,0.322271,0.049992
0.005089,0.322137,0.049991
0.005462,0.321992,0.04999
0.0058,0.321858,0.049989
0.006103,0.321732,0.049989
0.006349,0.321621,0.049987
0.00651,0.321565,0.049986
0.006611,0.321517,0.049986
0.006686,0.321488,0.049986
0.006735,0.321471,0.049985
0.006767,0.321451,0.049985
0.006781,0.321448,0.049985
0.006796,0.321445,0.049985
0.006811,0.321441,0.049985
0.00683,0.321439,0.049985
0.006831,0.321439,0.049985
0.00684,0.321439,0.049983
0.006843,0.321438,0.049982
0.00685,0.321436,0.049982
0.006897,0.321421,0.049982
0.007095,0.321344,0.049981
0.007381,0.321233,0.049981
0.007806,0.321063,0.04998
0.008222,0.320897,0.049978
0.008614,0.320737,0.049976
0.008963,0.320571,0.049975
0.009199,0.320478,0.049974
0.009373,0.320411,0.049972
0.009515,0.320364,0.049971
0.009594,0.32034,0.049971
0.009652,0.320317,0.049971
0.009696,0.320299,0.049971
0.009731,0.320285,0.04997
0.009754,0.320278,0.04997
0.009778,0.32027,0.04997
0.009791,0.320268,0.049969
0.009807,0.320266,0.049969
0.009823,0.320259,0.049969
0.00984,0.320254,0.049969
0.009884,0.32024,0.049969
0.010046,0.320177,0.049968
0.010312,0.320068,0.049968
0.010729,0.319912,0.049967
0.011203,0.319708,0.049965
0.011671,0.319524,0.049963
0.012101,0.319343,0.049963
0.01241,0.319227,0.04996
0.012662,0.319122,0.049957
0.012879,0.319043,0.049956
0.01303,0.318992,0.049955
0.013129,0.318951,0.049954
0.013215,0.318921,0.049954
0.013283,0.318899,0.049954
0.013321,0.318885,0.049954
0.013384,0.318869,0.049952
0.013414,0.318858,0.049951
0.013445,0.318849,0.049949
0.013478,0.318839,0.049948
0.013496,0.318833,0.049947
0.013528,0.318819,0.049947
0.013678,0.318751,0.049946
0.013965,0.318634,0.049943
0.014353,0.318484,0.049942
0.014834,0.318281,0.049941
0.015377,0.318058,0.049941
0.01587,0.317859,0.049941
0.016293,0.317688,0.04994
0.016606,0.317566,0.04994
0.01691,0.317444,0.04994
0.017124,0.31736,0.049937
0.017301,0.317301,0.049937
0.017416,0.317268,0.049935
0.017515,0.317236,0.049934
0.017599,0.3172,0.049932
0.017672,0.317171,0.049929
0.01776,0.317155,0.049928
0.017813,0.317141,0.049928
0.017865,0.317126,0.049925
0.017899,0.317116,0.049923
0.01794,0.317104,0.049922
0.018061,0.317063,0.049922
0.018303,0.316943,0.049921
0.018659,0.316807,0.049919
0.019132,0.316611,0.049918
0.019692,0.316396,0.049915
0.020232,0.316164,0.049913
0.020739,0.315951,0.04991
0.02115,0.315788,0.049909
0.021548,0.31564,0.049905
0.021856,0.31553,0.049904
0.022147,0.315423,0.049903
0.022368,0.315353,0.049898
0.022512,0.315306,0.049897
0.022662,0.315259,0.049895
0.022778,0.315225,0.049893
0.022888,0.315185,0.049891
0.02298,0.315151,0.04989
0.023064,0.31513,0.049888
0.023135,0.31511,0.049887
0.023194,0.3151,0.049887
0.023328,0.31505,0.049885
0.023518,0.314974,0.049884
0.023863,0.314839,0.049878
0.024332,0.314665,0.049878
0.024889,0.314444,0.049874
0.025473,0.314199,0.04987
0.026038,0.313964,0.049865
0.026524,0.313776,0.049864
0.027069,0.313549,0.049862
0.027479,0.313384,0.049854
0.027823,0.313261,0.049851
0.028111,0.313163,0.049846
0.028349,0.313078,0.049843
0.028555,0.312992,0.049839
0.028732,0.312942,0.049838
0.028884,0.312888,0.049835
0.02902,0.312838,0.049831
0.029138,0.312794,0.049828
0.029259,0.312753,0.049825
0.029376,0.312726,0.049822
0.029507,0.312686,0.049819
0.0297,0.312612,0.049816
0.030013,0.312482,0.049816
0.030442,0.312304,0.049815
0.030979,0.312081,0.049814
0.031573,0.311819,0.049812
0.032163,0.311573,0.049809
0.03274,0.311331,0.049802
0.033329,0.311105,0.049795
0.033852,0.31088,0.04979
0.034274,0.310718,0.049787
0.034635,0.310572,0.049785
0.034971,0.310465,0.049783
0.035268,0.310348,0.04978
0.035541,0.310246,0.049777
0.035758,0.310171,0.049772
0.035954,0.310095,0.049769
0.036116,0.310048,0.049768
0.036276,0.310007,0.049764
0.036451,0.30996,0.049762
0.03663,0.309905,0.049756
0.036828,0.309849,0.049754
0.037112,0.309734,0.049751
0.037501,0.309571,0.049745
0.038049,0.309348,0.04974
0.038665,0.309091,0.049736
0.039283,0.308836,0.049729
0.039931,0.308577,0.049724
0.040585,0.308301,0.049712
0.041222,0.308052,0.0497
0.041759,0.307855,0.049693
0.042241,0.307659,0.049689
0.042647,0.307519,0.04968
0.043035,0.307392,0.049672
0.04338,0.30727,0.049669
0.0437,0.307162,0.049663
0.043958,0.307085,0.049658
0.044215,0.306992,0.049653
0.044441,0.306917,0.049648
0.044683,0.306825,0.049645
0.04494,0.306751,0.049641
0.045143,0.306684,0.049636
0.045424,0.306579,0.049633
0.045819,0.306433,0.049629
0.046328,0.306248,0.049621
0.046924,0.305981,0.049616
0.047581,0.305714,0.049611
0.04821,0.305459,0.049603
0.04891,0.30519,0.049597
0.049598,0.304911,0.049586
0.050218,0.304676,0.049579
0.05079,0.304476,0.049572
0.051357,0.304293,0.049563
0.051836,0.304139,0.049551
0.052262,0.304,0.049549
0.052694,0.303847,0.04954
0.053072,0.303727,0.04953
0.053417,0.303605,0.049522
0.053735,0.303478,0.049517
0.054047,0.303383,0.049514
0.054372,0.303282,0.049508
0.054683,0.303164,0.049504
0.055011,0.303058,0.049498
0.055427,0.302895,0.049495
0.055901,0.302715,0.049485
0.056473,0.302461,0.049479
0.057141,0.302175,0.04947
0.057767,0.301916,0.049462
0.058493,0.30164,0.049456
0.059211,0.301349,0.049446
0.059902,0.301065,0.049436
0.060562,0.300814,0.049431
0.061187,0.3006,0.049427
0.061803,0.300379,0.049413
0.062379,0.300179,0.049404
0.062881,0.299999,0.049392
0.063359,0.299831,0.049384
0.063808,0.299672,0.049377
0.064223,0.29953,0.049363
0.06461,0.29942,0.049358
0.064959,0.299307,0.04935
0.065358,0.299187,0.049343
0.065766,0.299045,0.049333
0.066141,0.298924,0.049321
0.066622,0.298751,0.049314
0.067219,0.298515,0.049306
0.067928,0.298245,0.049298
0.068583,0.297985,0.049292
0.069334,0.29769,0.049288
0.070108,0.297404,0.049279
0.070855,0.297131,0.049268
0.071577,0.296851,0.049256
0.072251,0.2966,0.04925
0.072996,0.296332,0.049237
0.073695,0.29608,0.049223
0.074306,0.295882,0.04921
0.074868,0.295695,0.049195
0.075405,0.295503,0.049186
0.075961,0.295339,0.049167
0.076443,0.295194,0.049158
0.076903,0.295045,0.049143
0.0774,0.294882,0.049135
0.07789,0.294725,0.049121
0.07834,0.294579,0.049112
0.07889,0.294415,0.049105
0.079486,0.294184,0.049096
0.080181,0.293933,0.049086
0.080895,0.293659,0.049071
0.081657,0.293368,0.049067
0.082473,0.293052,0.04906
0.083303,0.292757,0.049048
0.084087,0.292477,0.049041
0.084852,0.292217,0.049028
0.085637,0.291952,0.049015
0.086412,0.291678,0.049003
0.087127,0.291447,0.04899
0.087834,0.291231,0.048972
0.088493,0.291016,0.048964
0.089104,0.290805,0.048951
0.089695,0.290611,0.048941
0.090239,0.29043,0.048934
0.090778,0.290242,0.048916
0.091339,0.290054,0.048904
0.091903,0.289871,0.048892
0.092478,0.289684,0.048877
0.093166,0.28947,0.048869
0.093863,0.289184,0.048859
0.094596,0.288905,0.048838
0.095401,0.288617,0.048821
0.096191,0.288331,0.048808
0.097079,0.288016,0.048797
0.097956,0.287679,0.048782
0.098779,0.287392,0.048767
0.099655,0.287084,0.048753
0.100539,0.286778,0.048736
0.101406,0.286471,0.048717
0.102229,0.286164,0.048702
0.102981,0.285892,0.048686
0.103713,0.285674,0.048675
0.104382,0.285461,0.048661
0.105076,0.285228,0.048647
0.10576,0.285001,0.048627
0.106349,0.284787,0.048613
0.107019,0.284572,0.048598
0.107698,0.284347,0.048582
0.108428,0.284093,0.048571
0.109194,0.283796,0.048559
0.110015,0.28352,0.048543
0.110856,0.283235,0.048522
0.111721,0.282916,0.048507
0.112615,0.282608,0.048489
0.113592,0.282275,0.048475
0.114504,0.281934,0.048461
0.115413,0.281607,0.048443
0.116384,0.281252,0.048427
0.117302,0.2809,0.048409
0.118256,0.280554,0.048392
0.119105,0.280246,0.048368
0.11994,0.279953,0.048349
0.120728,0.279674,0.048329
0.121521,0.2794,0.048317
0.122312,0.279134,0.048305
0.123054,0.278885,0.048276
0.123768,0.278653,0.048259
0.124517,0.278395,0.048244
0.125306,0.278134,0.048223
0.126175,0.277818,0.0482
0.127005,0.277523,0.048168
0.127894,0.277215,0.048146
0.128854,0.276887,0.048125
0.129773,0.276537,0.048106
0.130771,0.276201,0.048084
0.131709,0.275875,0.048066
0.132686,0.275526,0.048054
0.133706,0.27515,0.048033
0.134709,0.274782,0.048009
0.135766,0.274422,0.047991
0.136701,0.274082,0.047975
0.13767,0.27375,0.047955
0.138597,0.273437,0.047936
0.139492,0.273121,0.04791
0.140429,0.272824,0.047887
0.141337,0.27251,0.047863
0.142149,0.272259,0.047847
0.142958,0.27197,0.04782
0.143815,0.271684,0.047795
0.144724,0.27135,0.047771
0.145636,0.271041,0.047751
0.146519,0.270746,0.04773
0.147553,0.270386,0.047703
0.148542,0.270042,0.047689
0.149577,0.269683,0.047671
0.1506,0.269303,0.047637
0.151693,0.268949,0.047613
0.152709,0.268576,0.04758
0.153804,0.268201,0.047567
0.154891,0.267804,0.047551
0.155948,0.267411,0.047518
0.157073,0.267024,0.047494
0.15805,0.266683,0.047468
0.159127,0.266302,0.047445
0.160151,0.265957,0.047421
0.161171,0.26559,0.047397
0.162189,0.265242,0.047378
0.163107,0.264936,0.047358
0.164047,0.264616,0.047329
0.164988,0.264284,0.047291
0.165982,0.263949,0.047276
0.167043,0.263578,0.047251
0.168138,0.263237,0.047226
0.169221,0.262881,0.0472
0.170295,0.262528,0.047171
0.171398,0.26213,0.047147
0.172485,0.261733,0.047124
0.173633,0.26134,0.047093
0.174813,0.260923,0.047069
0.175993,0.260487,0.047039
0.177085,0.260096,0.047022
0.178211,0.259659,0.046995
0.179342,0.259256,0.046968
0.180432,0.258871,0.046946
0.181612,0.258437,0.046917
0.182822,0.258046,0.046893
0.183866,0.257688,0.046869
0.184961,0.257325,0.046848
0.185998,0.256976,0.04682
0.187072,0.256583,0.046795
0.188136,0.256235,0.046762
0.18921,0.255862,0.046737
0.190371,0.255465,0.046706
0.191542,0.255075,0.04669
0.192759,0.254649,0.046665
0.193874,0.254246,0.046641
0.195032,0.253843,0.04661
0.196207,0.253434,0.046581
0.1975,0.25296,0.046558
0.198745,0.2525,0.046534
0.199983,0.25207,0.046496
0.201168,0.251659,0.046462
0.202414,0.251242,0.046436
0.203645,0.250784,0.046407
0.204895,0.250315,0.046383
0.206172,0.249854,0.046363
0.207444,0.249438,0.046335
0.208693,0.249001,0.046297
0.209916,0.248566,0.046268
0.211115,0.248158,0.046246
0.212262,0.247767,0.046213
0.2134,0.247351,0.046182
0.214605,0.246951,0.046146
0.215928,0.246537,0.04611
0.217172,0.246096,0.046078
0.218461,0.245691,0.046047
0.219755,0.245259,0.046007
0.221078,0.244807,0.045981
0.222387,0.24437,0.045944
0.223771,0.243894,0.045902
0.225133,0.243401,0.045877
0.226415,0.24293,0.045833
0.227731,0.242489,0.045797
0.229036,0.242048,0.045769
0.230303,0.24159,0.045726
0.231742,0.241127,0.045679
0.233023,0.240685,0.045646
0.234338,0.240259,0.045615
0.235694,0.239801,0.045577
0.237051,0.239376,0.045538
0.238402,0.238961,0.045501
0.239624,0.238535,0.045469
0.240897,0.238111,0.045438
0.242261,0.237647,0.045405
0.243572,0.237226,0.045367
0.244939,0.23677,0.045335
0.246285,0.23632,0.045299
0.247615,0.235838,0.045265
0.249034,0.235362,0.045232
0.250432,0.234886,0.045191
0.251898,0.234387,0.045137
0.253324,0.233875,0.045102
0.254758,0.233365,0.045066
0.256089,0.232919,0.045026
0.257461,0.232488,0.044973
0.258888,0.232005,0.044942
0.260297,0.231532,0.044909
0.261737,0.231057,0.044876
0.263201,0.230577,0.044827
0.264651,0.230119,0.044776
0.266044,0.229644,0.044741
0.267443,0.229199,0.044693
0.268835,0.228717,0.044656
0.270203,0.228268,0.044619
0.271655,0.227769,0.044588
0.273111,0.227289,0.044546
0.274506,0.226838,0.044515
0.275997,0.226338,0.044467
0.277446,0.225865,0.044426
0.278935,0.225313,0.04438
0.280453,0.224836,0.044341
0.281955,0.22433,0.044298
0.283545,0.223833,0.044256
0.284878,0.223394,0.044218
0.286342,0.222903,0.044172
0.287839,0.222388,0.044126
0.289402,0.221872,0.044078
0.290911,0.221389,0.044042
0.29241,0.22086,0.044
0.293973,0.220309,0.043956
0.295427,0.219826,0.043924
0.296972,0.219319,0.043865
0.29848,0.218824,0.043823
0.299921,0.218331,0.04377
0.30147,0.217808,0.043731
0.303002,0.217313,0.043686
0.304503,0.21681,0.043631
0.306049,0.216295,0.043587
0.307608,0.215788,0.043542
0.309144,0.21529,0.04351
0.31067,0.214819,0.043468
0.312232,0.2143,0.043421
0.313849,0.213753,0.043371
0.315363,0.213256,0.043332
0.316984,0.21272,0.043276
0.318514,0.212229,0.043238
0.320073,0.211709,0.043181
0.321659,0.211168,0.043126
0.323342,0.21063,0.043074
0.324942,0.210103,0.043014
0.326527,0.209574,0.042974
0.328136,0.209021,0.042915
0.329682,0.208507,0.042875
0.331231,0.207992,0.042834
0.332822,0.207442,0.042781
0.334393,0.206938,0.04273
0.33593,0.206407,0.042689
0.337492,0.205909,0.042633
0.339161,0.205397,0.042589
0.340702,0.204872,0.042553
0.342325,0.204367,0.042485
0.343922,0.203854,0.042433
0.34551,0.203315,0.042378
0.347131,0.202774,0.042323
0.348777,0.20222,0.042276
0.350389,0.201666,0.042215
0.352016,0.201068,0.042169
0.353622,0.200545,0.042119
0.355292,0.199968,0.042061
0.356932,0.199474,0.042005
0.358596,0.198924,0.041954
0.360273,0.198417,0.041895
0.361943,0.197898,0.041848
0.36359,0.197373,0.041803
0.365213,0.196857,0.041751
0.366858,0.196338,0.041712
0.368453,0.195808,0.041666
0.370025,0.195313,0.041632
0.371648,0.194759,0.04158
0.37334,0.1942,0.041533
0.374969,0.193636,0.041486
0.376592,0.193115,0.041415
0.378288,0.192582,0.041354
0.379952,0.192034,0.041295
0.381639,0.191446,0.04124
0.383317,0.190896,0.041166
0.38503,0.190346,0.041096
0.386732,0.189808,0.041044
0.388447,0.189265,0.040979
0.390099,0.18873,0.04093
0.391793,0.188163,0.040874
0.393518,0.187628,0.040813
0.395311,0.187073,0.040758
0.397072,0.186495,0.04069
0.398774,0.185947,0.040637
0.400408,0.1854,0.040583
0.402065,0.184881,0.040514
0.403765,0.184341,0.040454
0.405403,0.1838,0.040392
0.40716,0.183201,0.040339
0.40887,0.182631,0.040282
0.410533,0.18212,0.040234
0.412176,0.181609,0.040174
0.413897,0.1811,0.040114
0.415629,0.180524,0.040056
0.41726,0.179969,0.040011
0.41899,0.179439,0.039964
0.420732,0.17887,0.039895
0.422444,0.17832,0.039841
0.424087,0.177769,0.039765
0.425871,0.177166,0.039703
0.427529,0.176638,0.039645
0.429327,0.176059,0.039586
0.43101,0.175492,0.039537
0.432746,0.174927,0.039476
0.434499,0.174326,0.039409
0.436225,0.173789,0.039344
0.438001,0.173231,0.039277
0.439689,0.172675,0.039216
0.44136,0.17209,0.039158
0.443118,0.171503,0.039098
0.444723,0.170977,0.039048
0.446441,0.17041,0.038993
0.448177,0.169859,0.038924
0.449949,0.169251,0.038851
0.451606,0.168706,0.038774
0.453375,0.168138,0.038723
0.45513,0.167554,0.038671
0.4569,0.16699,0.038616
0.458619,0.166459,0.038555
0.460407,0.165857,0.038486
0.462183,0.165324,0.038431
0.463964,0.164753,0.038366
0.465776,0.164133,0.038292
0.46752,0.163591,0.038226
0.469241,0.163004,0.038162
0.470963,0.162464,0.038091
0.472753,0.161916,0.038025
0.47449,0.161333,0.037974
0.476192,0.160797,0.037908
0.477998,0.160194,0.037854
